county,state,population_x,lat,lon,lat_gmap,lon_gmap,total_panel_area,number_of_solar_system_per_person,average_household_income,per_capita_income,median_household_income,housing_unit_median_value,daily_solar_radiation,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,incentive_count_residential,incentive_count_nonresidential,population_y,education_high_school_graduate_rate,voting_2016_dem_percentage
Fulton County,ar,12224,36.37600000000001,-91.7885,36.3797374,-91.7928402,193.75298282,0.00024541884816753925,45049.70580892261,19173.5,37293.0,100100.0,4.23,9.82,8.32,6.23,8,16,6112.0,0.42993920350000003,0.224915683
Fulton County,ga,944005,33.81995811518325,-84.39486387434556,33.803396500000005,-84.3962535,66238.89171079399,0.0005317768444023072,93254.98186766228,37408.48167539267,62826.79057591623,241028.79581151833,4.270628272251315,11.539999999999976,9.89000000000004,5.869999999999995,19,22,4942.434554973822,0.19629630431937165,0.6922733090000007
Fulton County,il,36323,40.51141666666667,-90.12375,40.553182299999996,-90.2244662,395.28755813699996,0.0003578999531976984,55314.44531116951,23237.75,46299.083333333336,82858.33333333333,3.9399999999999995,12.5,9.019999999999998,6.670000000000001,18,28,3026.9166666666665,0.3689282515,0.39195336
Fulton County,in,20527,41.0475,-86.23,41.020416100000006,-86.2970998,389.416130862,0.00034101427388317823,57141.46709810006,23214.0,47475.5,102100.0,3.7999999999999994,11.57,9.78,6.86,13,22,3421.1666666666665,0.4332166446666666,0.234057798
Fulton County,ky,2875,36.556999999999995,-89.389,36.563048200000004,-89.1324866,0.0,0.0,35590.99822,15829.0,21420.0,41500.0,4.16,10.24,9.44,5.48,13,25,2875.0,0.338021566,0.325073499
Fulton County,ny,54606,43.07386666666666,-74.3298,43.111873700000004,-74.4994517,3007.04157176,0.001794674577885214,58423.923878421054,23977.733333333334,45929.46666666667,108733.33333333333,3.5,18.54,15.31,6.310000000000001,28,36,3640.4,0.3810676362,0.29673363
Fulton County,oh,37801,41.57874999999999,-84.10799999999998,41.5719341,-84.14351359999998,1528.3439702180003,0.0008200841247586043,69250.29627211821,26651.875,55292.5,130150.0,3.7524999999999995,12.799999999999999,10.07,7.019999999999998,17,29,4725.125,0.41063992075,0.289034939
Fulton County,pa,9408,39.879,-78.0975,39.90487589999999,-78.1564432,0.0,0.0,58577.34064024234,24122.0,49639.0,159750.0,3.765,13.64,9.6,7.2,17,31,4704.0,0.4941049985,0.134064956
Furnas County,ne,4887,40.176,-99.913,40.12139699999999,-99.9912254,0.0,0.0,49626.09842,22769.0,39934.0,62300.0,4.3,10.6,8.67,7.59,14,21,4887.0,0.337182448,0.131317495
Gadsden County,fl,46424,30.580666666666666,-84.57866666666669,30.5562947,-84.64791240000001,3469.0232410599992,0.0005815957263484405,46470.78026607552,18324.88888888889,37456.11111111111,108111.11111111111,4.55,11.58,9.5,8.22,41,31,5158.222222222223,0.34345105088888883,0.6791068440000001
Gage County,ne,21818,40.26157142857143,-96.69885714285714,40.1989041,-96.663812,2266.32775168,0.0007791731597763315,61675.446581106444,25936.285714285714,49139.0,109085.71428571429,4.14,10.6,8.67,7.590000000000002,14,21,3116.8571428571427,0.34808738914285714,0.297341181
Gaines County,tx,18916,32.75966666666667,-102.60333333333334,32.6987519,-102.71351209999999,2743.19665883,0.002326073165574117,75277.65851275322,21825.333333333332,57070.666666666664,95000.0,5.18,11.56,8.15,5.59,47,54,6305.333333333333,0.28214218566666666,0.129529182
Galax city,va,6876,36.6655,-80.9125,36.661238700000006,-80.9239671,113.08220628000001,0.0004363001745200698,47997.04400373327,22015.5,33070.0,95700.0,4.02,11.37,8.21,6.95,19,16,3438.0,0.36042007,0.287769784
Gallatin County,il,5385,37.7585,-88.20150000000002,37.7107751,-88.24611829999998,33.14042609,0.00018570102135561745,49467.666083171775,22120.5,39707.5,66450.0,4.08,12.5,9.02,6.67,18,28,2692.5,0.41371976099999996,0.243775548
Gallatin County,ky,8567,38.7675,-84.822,38.7295069,-84.87763919999998,61.65422591,0.0003501809268121863,57945.06803952725,21836.0,50988.5,107600.0,3.87,10.24,9.44,5.48,13,25,4283.5,0.454055054,0.224655069
Gallatin County,mt,73731,45.634125,-111.13906249999997,45.5388865,-111.11942309999999,3903.75484002,0.0015190354125130543,73112.4941680148,31570.875,57123.0625,309112.5,4.0525,10.879999999999997,10.23,5.3199999999999985,15,23,4608.1875,0.2003309328125,0.4577239359999999
Gallia County,oh,26705,38.853666666666655,-82.2805,38.8619254,-82.34518899999998,522.91777458,0.000599138738064033,55049.83579980416,20962.0,37343.5,96850.0,3.8299999999999996,12.799999999999999,10.07,7.019999999999999,17,29,4450.833333333333,0.3846147306666667,0.20368604999999998
Galveston County,tx,297993,29.38679365079365,-94.96812698412695,29.37634989999999,-94.8520636,12146.258132923005,0.0005637716322195488,84668.13399392393,30050.904761904763,57597.11111111111,148630.15873015873,4.437142857142852,11.559999999999985,8.149999999999991,5.5899999999999945,47,54,4730.047619047619,0.25675223699999994,0.3669774339999999
Garden County,ne,1823,41.615,-102.33200000000001,41.7369721,-102.25479190000001,176.21984780000003,0.0021941854086670325,64788.52071,30790.0,45845.0,75000.0,4.39,10.6,8.67,7.59,14,21,1823.0,0.324621733,0.143932267
Garfield County,co,53148,39.5544,-107.5414,39.658477500000004,-107.763621,20135.184531810002,0.004779107398208775,70807.89820638011,27422.9,55338.5,319540.0,4.761999999999999,12.120000000000001,9.879999999999999,7.4,43,50,5314.8,0.2532216325,0.425592525
Garfield County,mt,1047,47.413999999999994,-107.02799999999999,47.2662361,-107.1263146,0.0,0.0,59486.72769,26142.0,39732.0,150000.0,3.84,10.88,10.23,5.32,15,23,1047.0,0.444444444,0.047552448
Garfield County,ne,1933,41.913999999999994,-98.991,41.96789570000001,-98.9245343,65.85904764,0.0020693222969477496,49621.15172,23612.0,43179.0,89100.0,4.14,10.6,8.67,7.59,14,21,1933.0,0.395149786,0.125
Garfield County,ok,59525,36.392272727272726,-97.87854545454547,36.43613920000001,-97.87216,5415.3660121,0.0014783704325913483,62111.68723383553,25044.272727272728,50550.90909090909,94009.09090909091,4.46,10.14,7.6800000000000015,5.3500000000000005,8,19,5411.363636363636,0.3586660741818182,0.202424857
Garfield County,ut,5069,37.844,-111.7555,37.8400344,-111.28450249999999,256.9490794,0.0003945551390806865,55798.170008930756,19975.0,42372.0,157450.0,4.94,10.88,8.62,6.17,19,26,2534.5,0.34714248550000004,0.153443766
Garfield County,wa,2230,46.351000000000006,-117.546,46.5185629,-117.5276611,0.0,0.0,52229.90556,22884.0,45855.0,140900.0,3.95,9.09,8.22,4.35,23,30,2230.0,0.293833132,0.224025974
Garland County,ar,85821,34.50499999999999,-93.0785,34.5559285,-93.1779659,3384.3672342300006,0.000594260146118083,56045.87520511867,22198.666666666668,37057.88888888889,117122.22222222222,4.251111111111111,9.819999999999997,8.319999999999997,6.230000000000002,8,16,4767.833333333333,0.32203648672222224,0.30450950699999996
Garrard County,ky,10718,37.613,-84.52499999999998,37.6413234,-84.56414699999998,70.22237111999999,0.0001866019779809666,51020.38424956614,20416.333333333332,36742.666666666664,105033.33333333333,3.94,10.24,9.44,5.48,13,25,3572.6666666666665,0.39543178900000003,0.190857743
Garrett County,md,29813,39.508857142857146,-79.28142857142856,39.568124299999994,-79.29021329999998,391.2556065299999,0.0002683393150638983,60506.46440869789,25444.285714285714,45945.0,170442.85714285713,3.6999999999999997,13.819999999999997,11.0,8.53,28,39,4259.0,0.4312168852857143,0.174506005
Garvin County,ok,24456,34.7135,-97.2705,34.7289063,-97.3516558,664.2122531100001,0.0004906771344455348,55966.412479024366,21613.375,41625.125,92025.0,4.61,10.14,7.68,5.3500000000000005,8,19,3057.0,0.434572768625,0.17586174199999996
Garza County,tx,6410,33.179,-101.29799999999999,33.1955897,-101.25237920000001,144.4569198,0.00046801872074883,70871.86684,18125.0,48508.0,80600.0,5.08,11.56,8.15,5.59,47,54,6410.0,0.27824482300000003,0.15186440699999998
Gasconade County,mo,14948,38.4776,-91.4932,38.4335915,-91.48214820000001,707.3525409400002,0.0007358843992507359,54360.21777547164,22982.8,43068.6,125320.0,4.11,11.21,9.16,6.44,18,28,2989.6,0.42895430319999994,0.204056959
Gaston County,nc,186522,35.27312280701754,-81.1608245614035,35.289565100000004,-81.20781640000001,30720.623545829996,0.0004396264247649071,57820.141006556645,22699.77192982456,45242.98245614035,127324.56140350878,4.152807017543863,11.279999999999985,8.730000000000008,6.5099999999999945,29,33,3272.315789473684,0.30502409056140345,0.32656632099999994
Gates County,nc,11724,36.435,-76.721,36.420207700000006,-76.68747009999998,6.154123683,8.5295121119072e-05,57329.39164298362,22053.0,50064.0,142233.33333333334,4.17,11.28,8.73,6.510000000000001,29,33,3908.0,0.3736211246666667,0.445007508
Geary County,ks,24933,39.025,-96.8238,38.9984685,-96.7922355,225.219986875,0.0002406449284081338,62405.81463048128,23414.2,49487.2,132440.0,4.236,12.34,10.1,7.610000000000001,12,18,4986.6,0.30801689919999997,0.360359097
Geauga County,oh,76363,41.49338888888889,-81.18544444444444,41.4641521,-81.20781640000001,1803.94500452,0.00039286041669394864,101899.26288180664,35659.5,73257.27777777778,218761.11111111112,3.71,12.800000000000004,10.069999999999997,7.019999999999997,17,29,4242.388888888889,0.28329286277777777,0.35220371000000017
Gem County,id,16731,43.97433333333333,-116.49633333333334,44.0324936,-116.35892450000001,292.0414733,0.0006574621959237344,49155.669869865524,19936.666666666668,40580.333333333336,141600.0,4.403333333333333,9.93,7.8,6.599999999999999,14,19,5577.0,0.3745243866666666,0.154552314
Genesee County,mi,317419,43.02769607843136,-83.69749019607845,43.0777289,-83.67739279999998,4569.331758172,0.00040325248331070287,54192.0548214557,20655.823529411766,40949.55882352941,76650.98039215687,3.6625490196078476,14.420000000000009,10.549999999999981,7.01999999999999,15,30,3111.950980392157,0.34102106914705876,0.5238432709999991
Genesee County,ny,59458,43.00466666666666,-78.18126666666667,42.983784299999996,-78.1564432,1012.07504923,0.0003700090820411046,61782.270215801414,24214.4,48316.2,102000.0,3.6133333333333337,18.54,15.31,6.310000000000001,28,36,3963.866666666667,0.3684856391333334,0.28393901000000005
Geneva County,al,26815,31.094833333333334,-85.7906666666667,31.0990456,-85.684578,131.1880359,7.458512026850644e-05,49134.432960379265,20519.333333333332,37026.0,77666.66666666667,4.536666666666666,11.700000000000001,10.83,6.03,9,19,4469.166666666667,0.36721739383333335,0.130542928
Gentry County,mo,6785,40.211999999999996,-94.4185,40.1406981,-94.47997600000001,453.2241162,0.0004421518054532056,50771.98522548122,20664.0,42225.0,83100.0,4.05,11.21,9.16,6.44,18,28,3392.5,0.434611057,0.19947247
George County,ms,10487,30.92533333333333,-88.62633333333332,30.8431226,-88.6723578,0.0,0.0,60484.38889385907,21489.0,43100.333333333336,114100.0,4.5,11.270000000000001,10.55,6.56,10,18,3495.6666666666665,0.41815733866666677,0.1030414
Georgetown County,sc,50094,33.44663636363636,-79.25590909090909,33.4213399,-79.29021329999998,1467.42102479,0.0006587615283267457,61747.9588844778,25797.727272727272,43632.72727272727,187245.45454545456,4.36,12.569999999999999,10.210000000000003,6.049999999999998,16,25,4554.0,0.30504696145454546,0.41987372700000003
Gibson County,in,33668,38.33085714285714,-87.57985714285714,38.3338249,-87.5791287,495.07589677,0.00035642152786028277,62566.16680304711,23941.285714285714,49125.57142857143,100828.57142857143,3.98,11.570000000000002,9.78,6.86,13,22,4809.714285714285,0.4025769224285714,0.24043433300000003
Gibson County,tn,49554,35.97038461538462,-88.91976923076922,35.996973499999996,-88.86469799999998,10377.675918052,0.0008879202486176696,52284.43165844251,20707.30769230769,40964.92307692308,90046.15384615384,4.196923076923077,10.299999999999999,10.159999999999998,6.170000000000001,10,19,3811.846153846154,0.40222243599999996,0.26970847900000006
Gila County,az,51557,33.79093333333333,-110.9564,33.6370567,-110.5215459,28603.884541699997,0.0061873266481758055,48800.16275994336,20523.933333333334,37360.333333333336,124440.0,5.442666666666667,12.129999999999997,10.389999999999997,6.260000000000001,28,41,3437.133333333333,0.31016755160000004,0.315263109
Gilchrist County,fl,16992,29.7074,-82.79920000000001,29.6871128,-82.82097399999998,174.71211090000003,5.885122410546139e-05,56220.82156579037,21632.4,43139.8,105380.0,4.62,11.58,9.5,8.22,41,31,3398.4,0.38957752460000006,0.173081492
Giles County,tn,28949,35.17675,-87.03537500000002,35.0894745,-86.9824288,3346.28822196,0.0006217831358596152,51558.23824692459,20747.875,40175.625,113025.0,4.171250000000001,10.299999999999999,10.159999999999998,6.170000000000001,10,19,3618.625,0.4323506835,0.26214028799999994
Giles County,va,16907,37.31875,-80.70474999999998,37.3132885,-80.6770787,93.20167488999999,0.00023658839533920861,58731.42932581535,25669.5,47957.25,117675.0,3.89,11.37,8.21,6.95,19,16,4226.75,0.38688487174999997,0.237798926
Gillespie County,tx,25398,30.3026,-98.9264,30.31499299999999,-98.9245343,815.23829688,0.0005512245058666037,71733.14619032563,30733.4,54490.4,232020.0,4.814,11.56,8.15,5.59,47,54,5079.6,0.2686165116,0.174197973
Gilliam County,or,1883,45.43899999999999,-120.20700000000001,45.4565608,-120.1802024,193.2441408,0.0015932023366967605,56575.9904,25227.0,44293.0,117900.0,3.93,10.66,8.8,5.97,43,47,1883.0,0.393491124,0.235859125
Gilmer County,ga,28673,34.6762,-84.4624,34.6935359,-84.4802606,969.1021762,0.0004185121891675095,53645.170594430994,22016.6,39653.6,142440.0,4.19,11.54,9.89,5.87,19,22,5734.6,0.3678307768000001,0.153779596
Gilmer County,wv,8644,38.941,-80.84150000000002,38.92033120000001,-80.85438470000001,146.71376598999998,0.00046274872744099955,48811.5552107913,17597.0,36539.5,84900.0,3.75,10.08,8.61,6.09,10,15,4322.0,0.3205000755,0.212420886
Gilpin County,co,5605,39.842,-105.54899999999999,39.877015899999996,-105.45367179999998,0.0,0.0,79392.9736,38361.0,65670.0,252800.0,4.54,12.12,9.88,7.4,43,50,5605.0,0.243868579,0.457190823
Glacier County,mt,13611,48.63266666666666,-112.76433333333334,48.5217475,-112.919665,137.2153924,0.00036734993755051064,46586.08511596649,17724.0,32727.333333333332,101766.66666666667,3.67,10.88,10.23,5.32,15,23,4537.0,0.37038125566666663,0.6190380360000001
Glades County,fl,13272,27.00066666666667,-81.12966666666667,26.984415000000002,-81.0754657,557.3555457,0.0003013863773357444,46924.54209026372,17372.0,34558.333333333336,89333.33333333333,4.8933333333333335,11.58,9.5,8.22,41,31,4424.0,0.4440986036666667,0.29184845
Gladwin County,mi,25501,43.976333333333336,-84.40188888888889,44.0327885,-84.35420490000001,36.05013001,7.842829692953218e-05,49202.2831764374,21818.0,38211.666666666664,101622.22222222222,3.6800000000000006,14.42,10.549999999999999,7.019999999999998,15,30,2833.4444444444443,0.40168980688888895,0.30420141100000003
Glascock County,ga,3087,33.223,-82.594,33.2422994,-82.6267345,46.18597755,0.00032393909944930353,49950.0446,18921.0,40759.0,66300.0,4.41,11.54,9.89,5.87,19,22,3087.0,0.445835339,0.099280576
Glasscock County,tx,1180,31.869,-101.52,31.912308000000003,-101.61577729999999,0.0,0.0,95619.72158,35054.0,67303.0,190200.0,5.08,11.56,8.15,5.59,47,54,1180.0,0.25826972,0.056478405
Glenn County,ca,28029,39.63566666666667,-122.16666666666669,39.64378129999999,-122.44672379999999,28109.0912247,0.022334011202682937,59624.11558064469,22835.833333333332,43105.5,231566.66666666666,4.91,16.99,15.730000000000002,12.17,75,85,4671.5,0.2987447936666667,0.326793901
