county,state,population,lat,lon,lat_gmap,lon_gmap
Monroe County,wv,13525,37.54,-80.59533333333333,37.5601958,-80.5882803
Montague County,tx,19478,33.683,-97.7165,33.6460993,-97.69822719999999
Montcalm County,mi,63004,43.297538461538466,-85.16407692307692,43.3057341,-85.1894045
Monterey County,ca,407646,36.615267441860475,-121.67838372093024,36.3136201,-121.3541631
Montezuma County,co,25700,37.35514285714286,-108.54785714285715,37.3257517,-108.6175626
Montgomery County,al,222235,32.342196721311474,-86.24468852459017,32.2077447,-86.17517590000001
Montgomery County,ar,9197,34.564,-93.64066666666668,34.5424074,-93.66232389999999
Montgomery County,ga,8968,32.16766666666667,-82.53533333333331,32.1802095,-82.5185837
Montgomery County,ia,8485,40.99,-95.204,41.0438839,-95.18492189999999
Montgomery County,il,29348,39.216,-89.5015,39.2363688,-89.4742177
Montgomery County,in,38172,40.03488888888889,-86.89877777777778,40.019879,-86.8220341
Montgomery County,ks,27340,37.13688888888889,-95.66322222222223,37.240253,-95.81428849999999
Montgomery County,ky,21054,38.0225,-83.916,38.0314578,-83.8897057
Montgomery County,md,730660,39.083156862745106,-77.12524183006532,39.1547426,-77.2405153
Montgomery County,mo,11939,38.9595,-91.45325,38.9365599,-91.4821482
Montgomery County,ms,10464,33.47933333333334,-89.65233333333335,33.5274427,-89.62516459999999
Montgomery County,nc,20228,35.2992,-79.9216,35.3587922,-79.87448359999999
Montgomery County,ny,49779,42.931875000000005,-74.3305625,42.915521,-74.4525627
Montgomery County,oh,432266,39.74579032258063,-84.20288709677418,39.7620028,-84.3542049
Montgomery County,pa,675897,40.17097647058822,-75.31761764705884,40.2290075,-75.3878525
Montgomery County,tn,145393,36.550064516129034,-87.35074193548385,36.4960406,-87.460397
Montgomery County,tx,414243,30.24705882352943,-95.46794117647056,30.3213482,-95.4777811
Montgomery County,va,86087,37.1925,-80.40435714285715,37.2070304,-80.4103957
Montmorency County,mi,9401,45.001599999999996,-84.16580000000002,45.07427939999999,-84.1403141
Montour County,pa,18508,40.99825,-76.64175,41.02623029999999,-76.6874701
Montrose County,co,40815,38.465500000000006,-107.94860000000001,38.468304,-108.1428669
Moody County,sd,6439,44.039500000000004,-96.62299999999999,43.9779303,-96.663812
Moore County,nc,71757,35.257538461538466,-79.43984615384618,35.3674493,-79.4703885
Moore County,tn,6351,35.282,-86.3625,35.2700506,-86.357952
Moore County,tx,22281,35.865,-101.913,35.8446761,-101.8891721
Mora County,nm,4660,36.008,-105.026,35.9742154,-105.3300508
Morehouse Parish,la,20664,32.76316666666667,-91.89866666666667,32.796224,-91.7538817
Morgan County,al,114903,34.52142307692308,-86.93476923076923,34.4240875,-86.86218269999999
Morgan County,co,28359,40.247,-103.794,40.2989226,-103.7289167
Morgan County,ga,17900,33.5914,-83.48299999999999,33.5794186,-83.46435509999999
Morgan County,il,35129,39.7212,-90.22929999999998,39.7341219,-90.2244662
Morgan County,in,69403,39.509692307692305,-86.41830769230768,39.51168089999999,-86.3376761
Morgan County,ky,8774,37.929,-83.31766666666668,37.9145713,-83.2934086
Morgan County,mo,20225,38.3922,-92.8638,38.3661344,-92.8577105
Morgan County,oh,11176,39.60933333333333,-81.80966666666667,39.6521907,-81.8224362
Morgan County,tn,21794,36.1198,-84.60959999999997,36.1004285,-84.6479124
Morgan County,ut,10276,41.0685,-111.6085,41.0576176,-111.6183755
Morgan County,wv,17475,39.58,-78.2475,39.5073361,-78.24761459999999
Morrill County,ne,4874,41.721,-103.004,41.6552418,-102.989615
Morris County,ks,2948,38.701,-96.562,38.7144832,-96.663812
Morris County,nj,361891,40.85266666666668,-74.48793055555558,40.8336038,-74.54632819999999
Morris County,tx,12700,33.08866666666667,-94.73033333333332,33.122847,-94.7691586
Morrison County,mn,32962,46.011875,-94.31587499999999,45.9846475,-94.052545
Morrow County,oh,30721,40.5048,-82.80019999999999,40.5303751,-82.8007993
Morrow County,or,11204,45.593,-119.64599999999999,45.4514124,-119.6243921
Morton County,ks,3106,37.191,-101.799,37.1333387,-101.7979613
Morton County,nd,21411,46.763749999999995,-101.096,46.6683872,-101.1621736
Motley County,tx,1071,34.074,-100.78,34.1280332,-100.7097867
Moultrie County,il,14927,39.626999999999995,-88.63649999999998,39.6020543,-88.59517509999999
Mountrail County,nd,9253,48.023666666666664,-102.307,48.2169859,-102.326433
Mower County,mn,39227,43.67245454545454,-92.90718181818183,43.6824988,-92.6983868
Muhlenberg County,ky,23296,37.2538,-87.1738,37.17725009999999,-87.14228949999999
Multnomah County,or,647388,45.52095070422537,-122.60045774647892,45.5145659,-122.5863211
Murray County,ga,39401,34.7755,-84.76662499999999,34.7928029,-84.7315563
Murray County,mn,8529,44.00900000000001,-95.74300000000001,44.0243398,-95.81428849999999
Murray County,ok,11423,34.498999999999995,-97.09049999999999,34.4383273,-97.0498442
Muscatine County,ia,32184,41.45157142857143,-91.11599999999999,41.5156913,-91.13530200000001
Muscogee County,ga,182041,32.48833333333334,-84.94022916666664,32.4794133,-84.8984775
Muskegon County,mi,158132,43.25168421052632,-86.22863157894737,43.2831969,-86.7416374
Muskingum County,oh,79188,39.95482352941177,-81.99017647058824,39.9478393,-81.9534815
Muskogee County,ok,66534,35.702071428571436,-95.3767142857143,35.7111198,-95.3102505
Musselshell County,mt,4790,46.4485,-108.515,46.4218783,-108.4064758
Nacogdoches County,tx,58899,31.617583333333332,-94.63333333333334,31.6353071,-94.645035
Nance County,ne,3639,41.395,-97.998,41.3995947,-98.04651849999999
Nantucket County,ma,10136,41.2795,-70.0835,41.2834704,-70.099451
Napa County,ca,139393,38.344230769230776,-122.32566666666666,38.5024689,-122.2653887
Nash County,nc,73525,35.95814285714285,-77.9135,35.9597948,-77.973865
Nassau County,fl,75880,30.604000000000003,-81.62833333333334,30.5927334,-81.8224362
Nassau County,ny,1220505,40.719715447154464,-73.60249593495934,40.6546145,-73.55941279999999
Natchitoches Parish,la,28134,31.772999999999996,-93.13416666666666,31.6801229,-93.17796589999999
Natrona County,wy,73446,42.86052941176471,-106.37147058823528,42.8313837,-106.912251
Navajo County,az,107656,34.965677419354826,-110.23429032258066,35.4019765,-110.1402594
Navarro County,tx,48118,32.0777,-96.4802,32.0991878,-96.49297969999999
Nelson County,ky,31234,37.79616666666667,-85.51666666666667,37.7647455,-85.47880649999999
Nelson County,nd,3048,47.934,-98.204,47.9519514,-98.1259898
Nelson County,va,14858,37.809666666666665,-78.88133333333332,37.7478599,-78.8835548
Nemaha County,ks,6641,39.783,-96.0375,39.7451077,-95.9832577
Nemaha County,ne,7168,40.388999999999996,-95.8135,40.4074745,-95.81428849999999
Neosho County,ks,13838,37.59225,-95.38024999999999,37.6045688,-95.3102505
Neshoba County,ms,29553,32.76757142857143,-89.12485714285715,32.8057157,-89.1705998
Ness County,ks,1707,38.385,-99.889,38.4769509,-99.99122539999999
Nevada County,ar,8793,33.68866666666667,-93.31833333333333,33.6621386,-93.33889169999999
Nevada County,ca,98570,39.22495,-120.8658,39.1346666,-121.1710389
New Castle County,de,488842,39.706104347826084,-75.61215652173911,39.5392979,-75.667356
New Hanover County,nc,179036,34.20975675675675,-77.88710810810812,34.2154913,-77.88245959999999
New Haven County,ct,840378,41.39939344262294,-72.94136612021859,41.3266911,-72.8042797
New Kent County,va,19560,37.51566666666667,-77.038,37.4653757,-76.964306
New London County,ct,270403,41.43659375000001,-72.09815625,41.5185189,-72.0468164
New Madrid County,mo,18411,36.570166666666665,-89.64533333333334,36.5227538,-89.77553379999999
New York County,ny,1306570,40.7715067264574,-73.97084753363225,40.7127753,-74.0059728
Newaygo County,mi,48029,43.47263636363636,-85.80845454545455,43.55935820000001,-85.76666449999999
Newberry County,sc,33126,34.29614285714286,-81.5782857142857,34.309094,-81.6035062
Newport County,ri,75329,41.55027777777779,-71.26666666666668,41.5016969,-71.2399037
Newport News city,va,146997,37.085666666666654,-76.49161111111111,37.0870821,-76.4730122
Newton County,ar,8052,35.964,-93.22149999999999,35.9603994,-93.17796589999999
Newton County,ga,102645,33.565769230769234,-83.88592307692308,33.5544296,-83.8473015
Newton County,in,14057,40.952,-87.41325,40.9703076,-87.42075179999999
Newton County,mo,49275,36.89319999999999,-94.38499999999999,36.9618494,-94.315422
Newton County,ms,21663,32.41160000000001,-89.138,32.4440058,-89.1705998
Newton County,tx,14231,30.689,-93.75075000000001,30.9359604,-93.66232389999999
Nez Perce County,id,39446,46.36511111111112,-116.92377777777779,46.41818139999999,-116.622876
Niagara County,ny,214150,43.13339999999999,-78.87515,43.3119496,-78.74762079999999
Nicholas County,ky,4915,38.28,-83.985,38.37676250000001,-84.05902900000001
Nicholas County,wv,25930,38.282714285714285,-80.78914285714286,38.3307714,-80.7657804
Nicollet County,mn,26460,44.278333333333336,-94.10083333333334,44.3572855,-94.27436279999999
Niobrara County,wy,2516,43.056,-104.476,43.0212373,-104.4723301
Noble County,in,47546,41.417100000000005,-85.4003,41.4277391,-85.35496499999999
Noble County,oh,14508,39.778999999999996,-81.47333333333331,39.7465639,-81.42789839999999
Noble County,ok,9541,36.351333333333336,-97.219,36.4799034,-97.179026
Nobles County,mn,21687,43.642500000000005,-95.68466666666667,43.71969319999999,-95.81428849999999
Nodaway County,mo,23186,40.366,-94.88259999999998,40.2907281,-94.81059549999999
Nolan County,tx,15061,32.4322,-100.3966,32.3818737,-100.3497895
Norfolk County,ma,537401,42.21192079207921,-71.13072277227727,42.17668,-71.1448516
Norfolk city,va,204916,36.8910588235294,-76.25767647058821,36.8507689,-76.28587259999999
Norman County,mn,6692,47.29833333333334,-96.48933333333332,47.3416805,-96.5313092
Northampton County,nc,16655,36.46225,-77.55875,36.4159635,-77.4242972
Northampton County,pa,240555,40.69887037037037,-75.32455555555556,40.7749283,-75.294569
Northampton County,va,12184,37.36300000000001,-75.86833333333333,37.226762,-75.9927652
Northumberland County,pa,80587,40.849714285714285,-76.65904761904761,40.86743389999999,-76.6874701
Northumberland County,va,12304,37.893,-76.43166666666666,37.9035732,-76.4100267
Norton city,va,4007,36.93,-82.626,36.933433,-82.6290459
Nottoway County,va,15692,37.14233333333333,-78.04066666666667,37.1148487,-78.0195387
Nowata County,ok,8966,36.778,-95.61433333333332,36.7344388,-95.6457951
Noxubee County,ms,11143,33.111333333333334,-88.57466666666666,33.1605608,-88.55653099999999
Nuckolls County,ne,4391,40.1035,-98.05699999999999,40.110932,-98.04651849999999
Nueces County,tx,291083,27.733848484848494,-97.42342424242422,27.7693351,-97.4814163
Nye County,nv,33658,36.91428571428572,-116.2907142857143,38.58071109999999,-116.0413889
O'Brien County,ia,11362,43.08666666666667,-95.72966666666666,43.1131245,-95.6457951
Oakland County,mi,1141934,42.58337942122183,-83.30049196141479,42.59219239999999,-83.33618799999999
Obion County,tn,31129,36.37940000000001,-89.10100000000001,36.3469439,-89.1705998
Ocean County,nj,421689,39.96879999999998,-74.18883529411762,39.9652553,-74.3118212
Oceana County,mi,26229,43.65071428571428,-86.32957142857143,43.6656285,-86.6611083
Ochiltree County,tx,10642,36.37366666666667,-100.81666666666666,36.2921544,-100.8000051
Oconee County,ga,34400,33.8435,-83.43783333333334,33.8231988,-83.4430118
Oconee County,sc,63700,34.71523076923077,-83.02923076923078,34.74924500000001,-82.99316069999999
Oconto County,wi,37476,44.963300000000004,-88.1759,44.8332991,-88.0118473
Ogemaw County,mi,21222,44.31414285714286,-84.09585714285713,44.3270741,-84.1857115
Ogle County,il,52397,42.02272727272728,-89.27363636363636,41.9969811,-89.3226954
Oglethorpe County,ga,14688,33.89325,-83.09200000000001,33.9119731,-83.03613759999999
Ohio County,in,6033,38.9585,-84.9245,38.9417259,-84.9609464
Ohio County,ky,13121,37.4456,-86.90239999999999,37.5108523,-86.8220341
Ohio County,wv,42766,40.07470588235294,-80.68476470588239,40.1111311,-80.610489
Okaloosa County,fl,190589,30.510675,-86.5639,30.57734009999999,-86.6611083
Okanogan County,wa,41332,48.4283,-119.6588,48.58968309999999,-119.652214
Okeechobee County,fl,39255,27.27227272727273,-80.83945454545454,27.3462015,-80.89865019999999
Okfuskee County,ok,9962,35.463,-96.363,35.4878871,-96.3226072
Oklahoma County,ok,645340,35.506172588832534,-97.51181218274112,35.6038323,-97.35165579999999
Okmulgee County,ok,36597,35.596333333333334,-95.9738888888889,35.6795873,-95.9832577
Oktibbeha County,ms,44280,33.45757142857143,-88.83714285714287,33.3886689,-88.90306
Oldham County,ky,53487,38.36854545454546,-85.45390909090908,38.3560025,-85.47880649999999
Oldham County,tx,2071,35.405,-102.603,35.4247226,-102.6216211
Oliver County,nd,1819,47.139,-101.322,47.1217918,-101.342985
Olmsted County,mn,117467,44.01884615384616,-92.46438461538462,43.995179,-92.38136209999999
Oneida County,id,4245,42.25,-112.535,42.2059769,-112.5245093
Oneida County,ny,213333,43.148399999999995,-75.33075384615384,43.2371798,-75.4344727
Oneida County,wi,29639,45.709833333333336,-89.50641666666668,45.6750801,-89.4616564
Onondaga County,ny,447283,43.05961363636364,-76.1643106060606,43.026819,-76.17837390000001
Onslow County,nc,127435,34.72730000000001,-77.38624999999999,34.6540094,-77.4701972
Ontario County,ny,109192,42.881400000000006,-77.23892000000001,42.85098379999999,-77.2864879
Ontonagon County,mi,6298,46.71133333333333,-89.30966666666666,46.8727913,-89.31311889999999
Orange County,ca,3053488,33.73271731448764,-117.86404063604242,33.7174708,-117.8311428
Orange County,fl,1219576,28.54161881188118,-81.38368316831685,28.4844995,-81.2518833
Orange County,in,19725,38.56133333333333,-86.49816666666668,38.5169004,-86.49965460000001
Orange County,nc,113830,35.97795454545455,-79.08181818181819,36.0263022,-79.1096901
Orange County,ny,358623,41.42247368421052,-74.25259210526316,41.3911653,-74.3118212
Orange County,tx,83217,30.12038095238095,-93.86304761904762,30.1484033,-93.86553029999999
Orange County,va,34596,38.27040000000001,-77.9784,38.24266739999999,-77.973865
Orange County,vt,28929,44.00670000000001,-72.36080000000001,44.0014186,-72.4003713
Orangeburg County,sc,82076,33.472166666666666,-80.79577777777779,33.5635155,-81.0754657
Oregon County,mo,10979,36.656666666666666,-91.44766666666665,36.6870089,-91.44346900000001
Orleans County,ny,42204,43.2457,-78.25730000000001,43.4088624,-78.2020387
Orleans County,vt,27146,44.852300000000014,-72.203,44.8905506,-72.2603468
Orleans Parish,la,295960,29.971167938931302,-90.0619465648855,29.95106579999999,-90.0715323
Osage County,ks,7874,38.67966666666667,-95.81433333333332,38.6009003,-95.6457951
Osage County,mo,13758,38.45875,-91.86449999999999,38.3853377,-91.9099238
Osage County,ok,44381,36.476499999999994,-96.28170000000001,36.6189367,-96.2375947
Osceola County,fl,299143,28.26783783783784,-81.37610810810811,28.1019838,-81.0754657
Osceola County,ia,2990,43.378,-95.625,43.3851953,-95.6037465
Osceola County,mi,23234,43.972833333333334,-85.35516666666666,43.92572790000001,-85.35496499999999
Oscoda County,mi,6910,44.660250000000005,-84.12975,44.6278903,-84.1857115
Oswego County,ny,121183,43.39534482758621,-76.30868965517242,43.482533,-76.17837390000001
Otero County,co,18572,38.026428571428575,-103.69057142857143,37.9397663,-103.6362715
Otero County,nm,61097,32.91113333333333,-105.89353333333334,32.6341716,-105.5943388
Otoe County,ne,15842,40.6598,-96.025,40.675971,-96.11029429999999
Otsego County,mi,24141,44.99866666666667,-84.63866666666668,45.0992063,-84.6482398
Otsego County,ny,58223,42.5658125,-75.04624999999999,42.5779779,-75.06111469999999
Ottawa County,ks,2166,39.132,-97.52,39.14938360000001,-97.69822719999999
Ottawa County,mi,214981,42.91751219512196,-86.0388536585366,42.95302299999999,-86.0937312
Ottawa County,oh,35228,41.54827272727273,-83.03645454545453,41.6268435,-82.99316069999999
Ottawa County,ok,27659,36.859500000000004,-94.85187500000002,36.7710787,-94.81059549999999
Otter Tail County,mn,57511,46.41405882352942,-95.79064705882354,46.51894350000001,-95.8935983
Ouachita County,ar,25044,33.58533333333333,-92.84750000000001,33.5828512,-92.9375739
Ouachita Parish,la,131049,32.51184375000001,-92.12090624999999,32.4271852,-92.2236667
Ouray County,co,4580,38.112,-107.822,38.2016133,-107.763621
Outagamie County,wi,164132,44.30688888888889,-88.38783333333333,44.4636545,-88.4016041
Overton County,tn,22100,36.36871428571429,-85.31385714285713,36.3880346,-85.31362179999999
Owen County,in,21192,39.321,-86.804,39.3603429,-86.8220341
Owen County,ky,7414,38.4765,-84.80099999999999,38.4965261,-84.8150781
Owsley County,ky,1965,37.387,-83.705,37.4294933,-83.7199136
Owyhee County,id,11364,43.29633333333334,-116.61233333333332,42.6827359,-116.0622892
Oxford County,me,43938,44.348307692307685,-70.65761538461538,44.4906897,-70.7840564
Ozark County,mo,9537,36.650999999999996,-92.4565,36.6720061,-92.38136209999999
Ozaukee County,wi,70631,43.330400000000004,-87.95113333333333,43.3819496,-87.6186379
Pacific County,wa,18424,46.504333333333335,-123.88933333333334,46.5180824,-123.8264512
Page County,ia,10616,40.7345,-95.23025,40.7635099,-95.1432068
Page County,va,23843,38.6348,-78.4662,38.63013309999999,-78.52065
Palm Beach County,fl,1301489,26.619493243243234,-80.13968581081073,26.6514503,-80.2767327
Palo Alto County,ia,7278,43.099,-94.75133333333333,43.1580878,-94.645035
Palo Pinto County,tx,27921,32.791222222222224,-98.18311111111113,32.7511956,-98.31041839999999
Pamlico County,nc,12982,35.12825000000001,-76.75125,35.1337865,-76.6874701
